Arbrook,FrameTime,SetupTime,BGFX,FrameTime,Native,FrameTime,SetupTime,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0065, , ,0.1971, ,0.0048, ,
 ,0.0065, , ,0.2005, ,0.0048, ,
 ,0.0065, , ,0.1981, ,0.0047, ,
 ,0.0065, , ,0.1984, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0066, , ,0.1974, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0066, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0066, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.2035, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0068, ,
 ,0.0065, , ,0.1976, ,0.0077, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.1992, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0065, , ,0.198, ,0.0063, ,
 ,0.0065, , ,0.1978, ,0.0049, ,
 ,0.0065, , ,0.2419, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0051, ,
 ,0.0066, , ,0.1989, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0049, ,
 ,0.0065, , ,0.2028, ,0.0049, ,
 ,0.0068, , ,0.1973, ,0.0049, ,
 ,0.0084, , ,0.198, ,0.0051, ,
 ,0.0081, , ,0.2546, ,0.0049, ,
 ,0.0067, , ,0.2651, ,0.0049, ,
 ,0.0065, , ,0.2585, ,0.0051, ,
 ,0.0065, , ,0.2562, ,0.0047, ,
 ,0.0065, , ,0.2631, ,0.0047, ,
 ,0.0065, , ,0.2546, ,0.0048, ,
 ,0.0064, , ,0.2559, ,0.0079, ,
 ,0.0084, , ,0.256, ,0.0048, ,
 ,0.0067, , ,0.2558, ,0.0048, ,
 ,0.0066, , ,0.2545, ,0.005, ,
 ,0.0069, , ,0.3661, ,0.0051, ,
 ,0.0065, , ,0.2486, ,0.0048, ,
 ,0.0065, , ,0.2323, ,0.0048, ,
 ,0.0064, , ,0.2423, ,0.0047, ,
 ,0.0066, , ,0.1973, ,0.0048, ,
 ,0.0065, , ,0.203, ,0.0048, ,
 ,0.0064, , ,0.1924, ,0.0049, ,
 ,0.0065, , ,0.1957, ,0.0048, ,
 ,0.0065, , ,0.1896, ,0.0048, ,
 ,0.0064, , ,0.2037, ,0.0047, ,
 ,0.0068, , ,0.191, ,0.0048, ,
 ,0.0064, , ,0.2085, ,0.0048, ,
 ,0.0065, , ,0.1995, ,0.0048, ,
 ,0.0064, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1985, ,0.0048, ,
 ,0.0065, , ,0.1986, ,0.0049, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0064, , ,0.1987, ,0.0049, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.1985, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.1967, ,0.0047, ,
 ,0.0063, , ,0.1982, ,0.0046, ,
 ,0.0065, , ,0.1966, ,0.0048, ,
 ,0.0064, , ,0.1975, ,0.0048, ,
 ,0.0064, , ,0.2028, ,0.0048, ,
 ,0.0064, , ,0.1974, ,0.0047, ,
 ,0.0064, , ,0.1964, ,0.0047, ,
 ,0.0064, , ,0.1964, ,0.0048, ,
 ,0.0065, , ,0.1968, ,0.0047, ,
 ,0.0063, , ,0.1967, ,0.0048, ,
 ,0.0064, , ,0.2419, ,0.0061, ,
 ,0.0064, , ,0.1967, ,0.0061, ,
 ,0.0064, , ,0.197, ,0.0059, ,
 ,0.0064, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0064, , ,0.2823, ,0.0051, ,
 ,0.0064, , ,0.2467, ,0.005, ,
 ,0.0063, , ,0.2066, ,0.007, ,
 ,0.0064, , ,0.2004, ,0.0049, ,
 ,0.0064, , ,0.2338, ,0.0049, ,
 ,0.0064, , ,0.2275, ,0.0048, ,
 ,0.0105, , ,0.2829, ,0.0076, ,
 ,0.0107, , ,0.221, ,0.0048, ,
 ,0.0106, , ,0.2208, ,0.0073, ,
 ,0.0106, , ,0.2672, ,0.0079, ,
 ,0.0102, , ,0.2405, ,0.0075, ,
 ,0.0107, , ,0.2371, ,0.0082, ,
 ,0.0106, , ,0.2063, ,0.0077, ,
 ,0.0105, , ,0.2098, ,0.0078, ,
 ,0.0106, , ,0.2322, ,0.0079, ,
 ,0.0111, , ,0.1951, ,0.0075, ,
 ,0.008, , ,0.6973, ,0.0075, ,
 ,0.0066, , ,0.2153, ,0.008, ,
 ,0.0065, , ,0.1978, ,0.0077, ,
 ,0.0065, , ,0.2168, ,0.0076, ,
 ,0.0066, , ,0.199, ,0.0079, ,
 ,0.0064, , ,0.1977, ,0.0082, ,
 ,0.0064, , ,0.1979, ,0.0077, ,
 ,0.0065, , ,0.1987, ,0.0076, ,
 ,0.0064, , ,0.2044, ,0.0078, ,
 ,0.0065, , ,0.1978, ,0.0078, ,
 ,0.0064, , ,0.1971, ,0.0077, ,
 ,0.0064, , ,0.1977, ,0.0076, ,
 ,0.0065, , ,0.1974, ,0.0076, ,
 ,0.0064, , ,0.1979, ,0.0082, ,
 ,0.0064, , ,0.1981, ,0.0076, ,
 ,0.0064, , ,0.1966, ,0.006, ,
 ,0.0064, , ,0.1981, ,0.0059, ,
 ,0.0064, , ,0.1964, ,0.0059, ,
 ,0.0065, , ,0.197, ,0.0058, ,
 ,0.0064, , ,0.1969, ,0.0048, ,
 ,0.0064, , ,0.1968, ,0.0047, ,
 ,0.0064, , ,0.1963, ,0.0047, ,
 ,0.0064, , ,0.1967, ,0.0047, ,
 ,0.0064, , ,0.2467, ,0.0048, ,
 ,0.0065, , ,0.1968, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0047, ,
 ,0.0065, , ,0.2026, ,0.0047, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1968, ,0.0047, ,
 ,0.0065, , ,0.1967, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.2124, ,0.0048, ,
 ,0.0064, , ,0.2473, ,0.0047, ,
 ,0.0065, , ,0.2444, ,0.005, ,
 ,0.0064, , ,0.223, ,0.0049, ,
 ,0.0064, , ,0.3242, ,0.005, ,
 ,0.0064, , ,0.2027, ,0.0051, ,
 ,0.0064, , ,0.1952, ,0.005, ,
 ,0.0064, , ,0.1942, ,0.0048, ,
 ,0.0064, , ,0.1944, ,0.0048, ,
 ,0.0064, , ,0.1873, ,0.0047, ,
 ,0.0064, , ,0.1992, ,0.0082, ,
 ,0.0065, , ,0.1861, ,0.0075, ,
 ,0.0064, , ,0.1996, ,0.0074, ,
 ,0.0064, , ,0.1945, ,0.0078, ,
 ,0.0066, , ,0.2051, ,0.0077, ,
 ,0.0065, , ,0.1962, ,0.008, ,
 ,0.0065, , ,0.1978, ,0.0078, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.2019, ,0.0077, ,
 ,0.0064, , ,0.3614, ,0.0074, ,
 ,0.0064, , ,0.2514, ,0.0077, ,
 ,0.0064, , ,0.2072, ,0.0074, ,
 ,0.0064, , ,0.2025, ,0.0078, ,
 ,0.0065, , ,0.2057, ,0.0079, ,
 ,0.0064, , ,0.1961, ,0.0076, ,
 ,0.0065, , ,0.2015, ,0.008, ,
 ,0.0064, , ,0.1978, ,0.008, ,
 ,0.0065, , ,0.1975, ,0.0076, ,
 ,0.0068, , ,0.1987, ,0.0075, ,
 ,0.0067, , ,0.1989, ,0.0078, ,
 ,0.0065, , ,0.2045, ,0.0076, ,
 ,0.0068, , ,0.1983, ,0.0079, ,
 ,0.0064, , ,0.1973, ,0.0075, ,
 ,0.0065, , ,0.1991, ,0.0076, ,
 ,0.0063, , ,0.197, ,0.0079, ,
 ,0.0064, , ,0.1976, ,0.0074, ,
 ,0.0064, , ,0.1973, ,0.0077, ,
 ,0.0064, , ,0.1974, ,0.0077, ,
 ,0.0065, , ,0.1978, ,0.0077, ,
 ,0.0066, , ,0.1969, ,0.0078, ,
 ,0.0064, , ,0.2448, ,0.0076, ,
 ,0.0064, , ,0.1969, ,0.0074, ,
 ,0.0064, , ,0.1971, ,0.0076, ,
 ,0.0065, , ,0.197, ,0.0077, ,
 ,0.0063, , ,0.1966, ,0.0075, ,
 ,0.0064, , ,0.1971, ,0.0078, ,
 ,0.0064, , ,0.1969, ,0.0076, ,
 ,0.0063, , ,0.2029, ,0.0078, ,
 ,0.0065, , ,0.1977, ,0.0078, ,
 ,0.0064, , ,0.1965, ,0.0078, ,
 ,0.0064, , ,0.209, ,0.0082, ,
 ,0.0064, , ,0.1976, ,0.0077, ,
 ,0.0065, , ,0.203, ,0.0076, ,
 ,0.0064, , ,0.1977, ,0.0077, ,
 ,0.0064, , ,0.1973, ,0.0079, ,
 ,0.0065, , ,0.1971, ,0.0079, ,
 ,0.0064, , ,0.1964, ,0.0078, ,
 ,0.0064, , ,0.1974, ,0.006, ,
 ,0.0064, , ,0.1969, ,0.0061, ,
 ,0.0064, , ,0.1975, ,0.0061, ,
 ,0.0064, , ,0.1963, ,0.006, ,
 ,0.0064, , ,0.1965, ,0.0048, ,
 ,0.0064, , ,0.1977, ,0.005, ,
 ,0.0065, , ,0.1967, ,0.0049, ,
 ,0.0064, , ,0.1973, ,0.0049, ,
 ,0.0065, , ,0.1965, ,0.0048, ,
 ,0.0065, , ,0.2031, ,0.0049, ,
 ,0.0064, , ,0.2001, ,0.0048, ,
 ,0.0066, , ,0.2004, ,0.0047, ,
 ,0.0063, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1987, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1965, ,0.0048, ,
 ,0.0064, , ,0.222, ,0.0046, ,
 ,0.0063, , ,0.2123, ,0.0047, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.2224, ,0.0047, ,
 ,0.0064, , ,0.2065, ,0.0047, ,
 ,0.0063, , ,0.1883, ,0.0047, ,
 ,0.0063, , ,0.2021, ,0.0048, ,
 ,0.0064, , ,0.2011, ,0.0047, ,
 ,0.0064, , ,0.1915, ,0.0047, ,
 ,0.0065, , ,0.2058, ,0.0047, ,
 ,0.0065, , ,0.1923, ,0.0048, ,
 ,0.0064, , ,0.1989, ,0.0202, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0063, , ,0.1984, ,0.0047, ,
 ,0.0064, , ,0.1964, ,0.0047, ,
 ,0.0083, , ,0.198, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.1972, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1974, ,0.0047, ,
 ,0.0065, , ,0.2447, ,0.0046, ,
 ,0.0065, , ,0.1965, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0047, ,
 ,0.0064, , ,0.1969, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1968, ,0.0047, ,
 ,0.0064, , ,0.1965, ,0.0048, ,
 ,0.0065, , ,0.2033, ,0.0047, ,
 ,0.0064, , ,0.2797, ,0.0047, ,
 ,0.0064, , ,0.2467, ,0.0048, ,
 ,0.0065, , ,0.2303, ,0.0047, ,
 ,0.0065, , ,0.2004, ,0.0048, ,
 ,0.0065, , ,0.2542, ,0.0048, ,
 ,0.0065, , ,0.2018, ,0.0048, ,
 ,0.0064, , ,0.1995, ,0.0048, ,
 ,0.0064, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.1992, ,0.0047, ,
 ,0.0064, , ,0.1987, ,0.0048, ,
 ,0.0063, , ,0.1986, ,0.005, ,
 ,0.0064, , ,0.203, ,0.0076, ,
 ,0.0063, , ,0.1981, ,0.0074, ,
 ,0.0064, , ,0.1978, ,0.0081, ,
 ,0.0064, , ,0.1979, ,0.008, ,
 ,0.0066, , ,0.1982, ,0.0078, ,
 ,0.0064, , ,0.2016, ,0.008, ,
 ,0.0065, , ,0.197, ,0.0079, ,
 ,0.0065, , ,0.2051, ,0.0076, ,
 ,0.0065, , ,0.1985, ,0.0077, ,
 ,0.0064, , ,0.1989, ,0.0077, ,
 ,0.0065, , ,0.1978, ,0.005, ,
 ,0.0065, , ,0.1975, ,0.006, ,
 ,0.0064, , ,0.1986, ,0.0058, ,
 ,0.0067, , ,0.1971, ,0.0048, ,
 ,0.0067, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.2193, ,0.0048, ,
 ,0.0065, , ,0.288, ,0.0049, ,
 ,0.0065, , ,0.2006, ,0.0048, ,
 ,0.0065, , ,0.4196, ,0.0047, ,
 ,0.0064, , ,0.2066, ,0.0048, ,
 ,0.0064, , ,0.1985, ,0.0048, ,
 ,0.0064, , ,0.1989, ,0.0048, ,
 ,0.0064, , ,0.1994, ,0.0048, ,
 ,0.0064, , ,0.2026, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.197, ,0.0051, ,
 ,0.0064, , ,0.1992, ,0.0048, ,
 ,0.0064, , ,0.2443, ,0.0048, ,
 ,0.0065, , ,0.1986, ,0.0048, ,
 ,0.0065, , ,0.2014, ,0.0047, ,
 ,0.0064, , ,0.1971, ,0.0049, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.1987, ,0.0049, ,
 ,0.0063, , ,0.1983, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0064, , ,0.198, ,0.0047, ,
 ,0.0066, , ,0.1994, ,0.0048, ,
 ,0.0067, , ,0.1985, ,0.0048, ,
 ,0.0065, , ,0.1984, ,0.0047, ,
 ,0.0064, , ,0.2832, ,0.0048, ,
 ,0.0065, , ,0.2606, ,0.0048, ,
 ,0.0065, , ,0.259, ,0.0048, ,
 ,0.0067, , ,0.2589, ,0.0048, ,
 ,0.0065, , ,0.2591, ,0.0047, ,
 ,0.0065, , ,0.2549, ,0.0047, ,
 ,0.0065, , ,0.2547, ,0.0047, ,
 ,0.0065, , ,0.2559, ,0.0048, ,
 ,0.0064, , ,0.2555, ,0.0047, ,
 ,0.0064, , ,0.2565, ,0.0047, ,
 ,0.0065, , ,0.2542, ,0.0048, ,
 ,0.0064, , ,0.2539, ,0.0047, ,
 ,0.0065, , ,0.254, ,0.0047, ,
 ,0.0064, , ,0.2538, ,0.0047, ,
 ,0.0065, , ,0.2543, ,0.0047, ,
 ,0.0065, , ,0.2545, ,0.0047, ,
 ,0.0064, , ,0.2551, ,0.0047, ,
 ,0.0064, , ,0.2546, ,0.0079, ,
 ,0.0065, , ,0.2554, ,0.0048, ,
 ,0.0065, , ,0.2599, ,0.0048, ,
 ,0.0065, , ,0.256, ,0.0048, ,
 ,0.0064, , ,0.2546, ,0.0048, ,
 ,0.0063, , ,0.2541, ,0.0048, ,
 ,0.0065, , ,0.3367, ,0.0047, ,
 ,0.0064, , ,0.2637, ,0.0048, ,
 ,0.0064, , ,0.2361, ,0.0047, ,
 ,0.0065, , ,0.2076, ,0.0048, ,
 ,0.0064, , ,0.2019, ,0.0048, ,
 ,0.0065, , ,0.1986, ,0.0048, ,
 ,0.0064, , ,0.1895, ,0.0049, ,
 ,0.0065, , ,0.202, ,0.0048, ,
 ,0.0066, , ,0.1974, ,0.005, ,
 ,0.0084, , ,0.2008, ,0.0051, ,
 ,0.0065, , ,0.1983, ,0.005, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0066, , ,0.2492, ,0.0049, ,
 ,0.0065, , ,0.1989, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0049, ,
 ,0.0066, , ,0.1983, ,0.0049, ,
 ,0.0065, , ,0.1978, ,0.0048, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0066, , ,0.1989, ,0.0049, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0066, , ,0.2112, ,0.0049, ,
 ,0.0067, , ,0.1982, ,0.0048, ,
 ,0.0066, , ,0.1985, ,0.0048, ,
 ,0.0066, , ,0.1978, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0065, , ,0.2016, ,0.0047, ,
 ,0.0066, , ,0.1982, ,0.0049, ,
 ,0.0065, , ,0.1991, ,0.0048, ,
 ,0.0065, , ,0.2055, ,0.0048, ,
 ,0.0066, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1981, ,0.0048, ,
 ,0.0065, , ,0.2137, ,0.0047, ,
 ,0.0065, , ,0.1991, ,0.0047, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0066, , ,0.1987, ,0.0049, ,
 ,0.0066, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.2012, ,0.0048, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1981, ,0.0048, ,
 ,0.0067, , ,0.1981, ,0.0048, ,
 ,0.0065, , ,0.2004, ,0.0048, ,
 ,0.0066, , ,0.1964, ,0.0047, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0065, , ,0.1984, ,0.005, ,
 ,0.0065, , ,0.199, ,0.0048, ,
 ,0.0065, , ,0.1961, ,0.0048, ,
 ,0.0065, , ,0.2032, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.1968, ,0.01, ,
 ,0.0064, , ,0.1987, ,0.0051, ,
 ,0.0065, , ,0.198, ,0.0078, ,
 ,0.0066, , ,0.1979, ,0.0079, ,
 ,0.0066, , ,0.2092, ,0.0078, ,
 ,0.0065, , ,0.2535, ,0.0078, ,
 ,0.0065, , ,0.2128, ,0.0078, ,
 ,0.0066, , ,0.1915, ,0.0078, ,
 ,0.0065, , ,0.2688, ,0.0076, ,
 ,0.0066, , ,0.2211, ,0.0075, ,
 ,0.0066, , ,0.1988, ,0.0078, ,
 ,0.0065, , ,0.1979, ,0.0076, ,
 ,0.0066, , ,0.244, ,0.0075, ,
 ,0.0065, , ,0.1973, ,0.0079, ,
 ,0.0065, , ,0.2026, ,0.0078, ,
 ,0.0066, , ,0.1978, ,0.0079, ,
 ,0.0065, , ,0.1959, ,0.008, ,
 ,0.0066, , ,0.1974, ,0.0078, ,
 ,0.0064, , ,0.1974, ,0.0074, ,
 ,0.0064, , ,0.1967, ,0.0077, ,
 ,0.0067, , ,0.197, ,0.0072, ,
 ,0.0069, , ,0.1977, ,0.0073, ,
 ,0.0068, , ,0.2101, ,0.005, ,
 ,0.0068, , ,0.1981, ,0.0073, ,
 ,0.0067, , ,0.1983, ,0.005, ,
 ,0.0069, , ,0.215, ,0.0047, ,
 ,0.0067, , ,0.2824, ,0.005, ,
 ,0.0067, , ,0.2072, ,0.0049, ,
 ,0.0067, , ,0.204, ,0.0049, ,
 ,0.0069, , ,0.2153, ,0.0049, ,
 ,0.0067, , ,0.2053, ,0.0047, ,
 ,0.0067, , ,0.27, ,0.0049, ,
 ,0.0067, , ,0.2413, ,0.0048, ,
 ,0.0068, , ,0.208, ,0.0049, ,
 ,0.0068, , ,0.2132, ,0.0048, ,
 ,0.0068, , ,0.2158, ,0.0049, ,
 ,0.0069, , ,0.2055, ,0.0049, ,
 ,0.0068, , ,0.2019, ,0.0048, ,
 ,0.0068, , ,0.2267, ,0.0052, ,
 ,0.0068, , ,0.212, ,0.0048, ,
 ,0.0082, , ,0.2208, ,0.0047, ,
 ,0.0066, , ,0.2316, ,0.0048, ,
 ,0.0065, , ,0.2335, ,0.0047, ,
 ,0.0067, , ,0.2052, ,0.0048, ,
 ,0.0066, , ,0.2097, ,0.0047, ,
 ,0.0064, , ,0.208, ,0.0048, ,
 ,0.0065, , ,0.2027, ,0.0048, ,
 ,0.0066, , ,0.2195, ,0.0047, ,
 ,0.0064, , ,0.2302, ,0.0047, ,
 ,0.0064, , ,0.2919, ,0.0048, ,
 ,0.0065, , ,0.2708, ,0.0047, ,
 ,0.0064, , ,0.3111, ,0.0048, ,
 ,0.0064, , ,0.2675, ,0.0048, ,
 ,0.0065, , ,0.2146, ,0.0048, ,
 ,0.0065, , ,0.2284, ,0.0048, ,
 ,0.0064, , ,0.2403, ,0.0047, ,
 ,0.0063, , ,0.2158, ,0.0047, ,
 ,0.0064, , ,0.2707, ,0.0062, ,
 ,0.0065, , ,0.1956, ,0.0059, ,
 ,0.0065, , ,0.2156, ,0.0059, ,
 ,0.0064, , ,0.2244, ,0.0059, ,
 ,0.0064, , ,0.2016, ,0.0048, ,
 ,0.0065, , ,0.2904, ,0.0048, ,
 ,0.0064, , ,0.3222, ,0.0048, ,
 ,0.0065, , ,0.3212, ,0.0047, ,
 ,0.0064, , ,0.2701, ,0.0049, ,
 ,0.0064, , ,0.276, ,0.0048, ,
 ,0.0064, , ,0.2719, ,0.0048, ,
 ,0.0074, , ,0.3312, ,0.0048, ,
 ,0.0064, , ,0.2571, ,0.0048, ,
 ,0.0065, , ,0.2078, ,0.0048, ,
 ,0.0064, , ,0.2624, ,0.0047, ,
 ,0.0065, , ,0.2249, ,0.0047, ,
 ,0.0065, , ,0.2831, ,0.0048, ,
 ,0.0064, , ,0.2734, ,0.0048, ,
 ,0.0064, , ,0.2305, ,0.0048, ,
 ,0.0065, , ,0.2501, ,0.0049, ,
 ,0.0064, , ,0.243, ,0.0049, ,
 ,0.0064, , ,0.2356, ,0.0047, ,
 ,0.0064, , ,0.2158, ,0.005, ,
 ,0.0064, , ,0.2043, ,0.005, ,
 ,0.0064, , ,0.2212, ,0.0047, ,
 ,0.0065, , ,0.2041, ,0.0048, ,
 ,0.0065, , ,0.1998, ,0.0047, ,
 ,0.0065, , ,0.2064, ,0.0047, ,
 ,0.0063, , ,0.1973, ,0.0047, ,
 ,0.0063, , ,0.3169, ,0.0049, ,
 ,0.0064, , ,0.2185, ,0.0047, ,
 ,0.0065, , ,0.2229, ,0.0047, ,
 ,0.0064, , ,0.2118, ,0.0048, ,
 ,0.0064, , ,0.1993, ,0.0048, ,
 ,0.0063, , ,0.201, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0047, ,
 ,0.0065, , ,0.1979, ,0.0046, ,
 ,0.0063, , ,0.1993, ,0.0047, ,
 ,0.0065, , ,0.2003, ,0.0048, ,
 ,0.0065, , ,0.2041, ,0.0047, ,
 ,0.0064, , ,0.1979, ,0.0047, ,
 ,0.0064, , ,0.202, ,0.0047, ,
 ,0.0063, , ,0.1984, ,0.0048, ,
 ,0.0064, , ,0.2517, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.2602, ,0.0048, ,
 ,0.0083, , ,0.219, ,0.0046, ,
 ,0.0081, , ,0.202, ,0.0047, ,
 ,0.0066, , ,0.1956, ,0.0048, ,
 ,0.0065, , ,0.2135, ,0.0047, ,
 ,0.0065, , ,0.1961, ,0.0048, ,
 ,0.0065, , ,0.2266, ,0.0047, ,
 ,0.0066, , ,0.1957, ,0.0047, ,
 ,0.0067, , ,0.1966, ,0.0048, ,
 ,0.0065, , ,0.1944, ,0.0048, ,
 ,0.0065, , ,0.2036, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.006, ,
 ,0.0065, , ,0.197, ,0.0059, ,
 ,0.0066, , ,0.2088, ,0.0058, ,
 ,0.0065, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0065, , ,0.1998, ,0.0048, ,
 ,0.0065, , ,0.2018, ,0.0048, ,
 ,0.0065, , ,0.196, ,0.0048, ,
 ,0.0065, , ,0.1971, ,0.0047, ,
 ,0.0066, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.2249, ,0.0048, ,
 ,0.0065, , ,0.2939, ,0.0048, ,
 ,0.0065, , ,0.2174, ,0.0047, ,
 ,0.0067, , ,0.2098, ,0.0048, ,
 ,0.0065, , ,0.2506, ,0.0048, ,
 ,0.0065, , ,0.2028, ,0.0047, ,
 ,0.0065, , ,0.2005, ,0.0048, ,
 ,0.0065, , ,0.1988, ,0.0048, ,
 ,0.0065, , ,0.1987, ,0.0048, ,
 ,0.0066, , ,0.1987, ,0.0047, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.1979, ,0.0047, ,
 ,0.0066, , ,0.2017, ,0.0048, ,
 ,0.0064, , ,0.2049, ,0.0048, ,
 ,0.0066, , ,0.1994, ,0.0048, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1975, ,0.0047, ,
 ,0.0065, , ,0.1986, ,0.0048, ,
 ,0.0064, , ,0.1979, ,0.0048, ,
 ,0.0065, , ,0.1974, ,0.0048, ,
 ,0.0066, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.1987, ,0.005, ,
 ,0.0066, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.2466, ,0.0048, ,
 ,0.0066, , ,0.1988, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0049, ,
 ,0.0065, , ,0.1986, ,0.0048, ,
 ,0.0106, , ,0.1978, ,0.0047, ,
 ,0.0065, , ,0.2046, ,0.0049, ,
 ,0.0065, , ,0.2318, ,0.0049, ,
 ,0.0065, , ,0.2792, ,0.0049, ,
 ,0.0065, , ,0.2022, ,0.0048, ,
 ,0.0065, , ,0.2028, ,0.0049, ,
 ,0.0065, , ,0.3441, ,0.0048, ,
 ,0.0065, , ,0.2205, ,0.0048, ,
 ,0.0066, , ,0.1988, ,0.0047, ,
 ,0.0065, , ,0.1983, ,0.0049, ,
 ,0.0065, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.1983, ,0.0048, ,
 ,0.008, , ,0.1974, ,0.0048, ,
 ,0.008, , ,0.2118, ,0.0047, ,
 ,0.0079, , ,0.1994, ,0.0048, ,
 ,0.0064, , ,0.1987, ,0.0049, ,
 ,0.0064, , ,0.2241, ,0.0048, ,
 ,0.0065, , ,0.21, ,0.0049, ,
 ,0.0066, , ,0.1985, ,0.0048, ,
 ,0.0066, , ,0.1975, ,0.0048, ,
 ,0.0064, , ,0.1968, ,0.0048, ,
 ,0.0065, , ,0.2116, ,0.0048, ,
 ,0.0064, , ,0.1975, ,0.0047, ,
 ,0.0064, , ,0.2016, ,0.0048, ,
 ,0.0065, , ,0.1969, ,0.0048, ,
 ,0.0064, , ,0.2058, ,0.0048, ,
 ,0.0064, , ,0.1976, ,0.0049, ,
 ,0.0064, , ,0.1964, ,0.005, ,
 ,0.0065, , ,0.1967, ,0.0048, ,
 ,0.0065, , ,0.21, ,0.0048, ,
 ,0.0064, , ,0.1984, ,0.0049, ,
 ,0.0064, , ,0.1974, ,0.005, ,
 ,0.0085, , ,0.2027, ,0.0047, ,
 ,0.008, , ,0.2036, ,0.0048, ,
 ,0.0068, , ,0.1978, ,0.0047, ,
