Arbrook,FrameTime,SetupTime,Model Switch Time,BGFX,FrameTime,SetupTime,Model Switch Time,Native,FrameTime,SetupTime,Model Switch Time,
 ,0.0309, ,0.0273, ,0.4629, ,4e-04, ,0.0313, ,0.0287,
 ,0.0097, ,0.0063, ,0.6197, ,4e-04, ,0.0084, ,0.0059,
 ,0.008, ,0.0048, ,0.1684, ,4e-04, ,0.0067, ,0.0043,
 ,0.3428, ,0.3391, ,0.2926, ,4e-04, ,0.2965, ,0.2937,
 ,0.5124, ,0.5082, ,0.2624, ,4e-04, ,0.473, ,0.4698,
 ,0.063, ,0.0591, ,0.1431, ,4e-04, ,0.0612, ,0.0583,
 ,0.7096, ,0.7056, ,0.9815, ,3e-04, ,0.755, ,0.752,
 ,0.0828, ,0.0789, ,0.1502, ,3e-04, ,0.0853, ,0.0824,
 ,0.0081, ,0.0048, ,0.1428, ,4e-04, ,0.0069, ,0.0044,
 ,0.0116, ,0.0082, ,0.7786, ,4e-04, ,0.0103, ,0.0077,
 ,1.3214, ,1.3169, ,0.7686, ,4e-04, ,1.1203, ,1.1172,
 ,0.1429, ,0.1388, ,0.1743, ,4e-04, ,0.1432, ,0.1402,
 ,0.0314, ,0.0275, ,0.4874, ,4e-04, ,0.0294, ,0.0268,
 ,0.0098, ,0.0063, ,0.622, ,4e-04, ,0.0084, ,0.0058,
 ,0.0082, ,0.0048, ,0.1677, ,4e-04, ,0.0066, ,0.0042,
 ,0.3178, ,0.314, ,0.2875, ,4e-04, ,0.3044, ,0.3014,
 ,0.5044, ,0.5001, ,0.2549, ,4e-04, ,0.4678, ,0.4644,
 ,0.063, ,0.0591, ,0.1424, ,5e-04, ,0.0617, ,0.0587,
 ,0.6362, ,0.6321, ,0.9894, ,4e-04, ,0.6386, ,0.6357,
 ,0.0819, ,0.078, ,0.1667, ,4e-04, ,0.0834, ,0.0803,
 ,0.0082, ,0.0049, ,0.1472, ,4e-04, ,0.0064, ,0.004,
 ,0.0112, ,0.0078, ,0.8504, ,4e-04, ,0.0101, ,0.0075,
 ,1.1106, ,1.1066, ,0.6807, ,6e-04, ,1.2454, ,1.241,
 ,0.1445, ,0.1407, ,0.2256, ,5e-04, ,0.1535, ,0.1503,
 ,0.0312, ,0.0277, ,0.448, ,5e-04, ,0.0316, ,0.0289,
 ,0.0097, ,0.0062, ,0.5988, ,4e-04, ,0.009, ,0.0064,
 ,0.0081, ,0.0048, ,0.1674, ,4e-04, ,0.0068, ,0.0044,
 ,0.3024, ,0.2986, ,0.2853, ,4e-04, ,0.3004, ,0.2975,
 ,0.4791, ,0.475, ,0.2596, ,5e-04, ,0.473, ,0.4697,
 ,0.0679, ,0.0633, ,0.1417, ,5e-04, ,0.0621, ,0.0591,
 ,0.6413, ,0.6374, ,1.1992, ,7e-04, ,0.677, ,0.6742,
 ,0.0836, ,0.0797, ,0.1438, ,4e-04, ,0.0856, ,0.0826,
 ,0.0082, ,0.0049, ,0.1407, ,4e-04, ,0.0066, ,0.0042,
 ,0.0114, ,0.0079, ,0.7851, ,3e-04, ,0.0103, ,0.0078,
 ,1.1214, ,1.1172, ,0.7373, ,4e-04, ,1.1332, ,1.13,
 ,0.1449, ,0.1409, ,0.2495, ,4e-04, ,0.1464, ,0.1433,
 ,0.0304, ,0.0269, ,0.4887, ,4e-04, ,0.0315, ,0.0288,
 ,0.0146, ,0.0101, ,0.6426, ,4e-04, ,0.0083, ,0.0059,
 ,0.0092, ,0.0055, ,0.1775, ,4e-04, ,0.0064, ,0.0041,
 ,0.3412, ,0.3373, ,0.3054, ,4e-04, ,0.2999, ,0.2969,
 ,0.4871, ,0.4828, ,0.2705, ,3e-04, ,0.5593, ,0.5559,
 ,0.0655, ,0.0617, ,0.1424, ,4e-04, ,0.0607, ,0.0579,
 ,0.6411, ,0.6371, ,1.0346, ,4e-04, ,0.6459, ,0.6429,
 ,0.083, ,0.0792, ,0.1427, ,4e-04, ,0.0845, ,0.0816,
 ,0.0082, ,0.0049, ,0.1405, ,4e-04, ,0.0065, ,0.004,
 ,0.0117, ,0.0082, ,0.8032, ,4e-04, ,0.0099, ,0.0074,
 ,1.1209, ,1.1168, ,0.7416, ,3e-04, ,1.1306, ,1.1274,
 ,0.1476, ,0.1436, ,0.2578, ,4e-04, ,0.1571, ,0.1539,
 ,0.0301, ,0.0265, ,0.4965, ,4e-04, ,0.0322, ,0.0294,
 ,0.0099, ,0.0065, ,0.6388, ,4e-04, ,0.0083, ,0.0058,
 ,0.0082, ,0.0048, ,0.203, ,3e-04, ,0.0065, ,0.0041,
 ,0.3248, ,0.321, ,0.3001, ,4e-04, ,0.3129, ,0.31,
 ,0.5472, ,0.5428, ,0.29, ,4e-04, ,0.5422, ,0.5389,
 ,0.0632, ,0.0594, ,0.1427, ,5e-04, ,0.0612, ,0.0583,
 ,0.6474, ,0.6435, ,1.0254, ,4e-04, ,0.6393, ,0.6364,
 ,0.083, ,0.0792, ,0.1478, ,4e-04, ,0.0829, ,0.08,
 ,0.008, ,0.0046, ,0.1402, ,4e-04, ,0.0064, ,0.0041,
 ,0.0113, ,0.0079, ,0.8134, ,3e-04, ,0.0103, ,0.0078,
 ,1.1137, ,1.1097, ,0.7486, ,4e-04, ,1.1464, ,1.1433,
 ,0.1471, ,0.1431, ,0.2831, ,4e-04, ,0.1492, ,0.1462,
 ,0.03, ,0.0264, ,0.4895, ,4e-04, ,0.0312, ,0.0285,
 ,0.0098, ,0.0063, ,0.6502, ,4e-04, ,0.0084, ,0.0059,
 ,0.0083, ,0.0049, ,0.2588, ,3e-04, ,0.0067, ,0.0043,
 ,0.3507, ,0.3466, ,0.2765, ,4e-04, ,0.3129, ,0.31,
 ,0.5183, ,0.5138, ,0.5924, ,4e-04, ,0.4911, ,0.4879,
 ,0.0659, ,0.062, ,0.1446, ,4e-04, ,0.0617, ,0.0588,
 ,0.6421, ,0.6381, ,0.9977, ,4e-04, ,0.7328, ,0.7298,
 ,0.0905, ,0.0797, ,0.1604, ,4e-04, ,0.0864, ,0.0835,
 ,0.0081, ,0.0047, ,0.1408, ,4e-04, ,0.0064, ,0.004,
 ,0.0116, ,0.0081, ,0.8151, ,4e-04, ,0.0106, ,0.008,
 ,1.1445, ,1.1402, ,0.7684, ,4e-04, ,1.1943, ,1.191,
 ,0.1903, ,0.1852, ,0.2883, ,4e-04, ,0.1419, ,0.1389,
 ,0.0377, ,0.0333, ,0.542, ,4e-04, ,0.031, ,0.0283,
 ,0.01, ,0.0067, ,0.6301, ,4e-04, ,0.0082, ,0.0057,
 ,0.009, ,0.0055, ,0.2117, ,4e-04, ,0.0067, ,0.0043,
 ,0.3261, ,0.3223, ,0.3105, ,3e-04, ,0.2983, ,0.2954,
 ,0.4957, ,0.4914, ,0.2697, ,4e-04, ,0.5108, ,0.5075,
 ,0.0644, ,0.0606, ,0.1419, ,5e-04, ,0.0608, ,0.0579,
 ,0.6816, ,0.6775, ,1.0352, ,4e-04, ,0.6617, ,0.6588,
 ,0.0828, ,0.0789, ,0.1659, ,4e-04, ,0.0851, ,0.0822,
 ,0.0086, ,0.0052, ,0.1403, ,4e-04, ,0.0066, ,0.0042,
 ,0.012, ,0.0086, ,0.8368, ,4e-04, ,0.0103, ,0.0079,
 ,5.9199, ,5.9157, ,0.7718, ,3e-04, ,1.3132, ,1.3098,
 ,0.1487, ,0.1448, ,0.293, ,4e-04, ,0.145, ,0.1419,
 ,0.0476, ,0.0427, ,0.4989, ,4e-04, ,0.0299, ,0.0272,
 ,0.0115, ,0.0078, ,0.7078, ,4e-04, ,0.0081, ,0.0056,
 ,0.0091, ,0.0058, ,0.2233, ,4e-04, ,0.0067, ,0.0042,
 ,0.4221, ,0.4181, ,0.3009, ,4e-04, ,0.2834, ,0.2807,
 ,0.6223, ,0.6177, ,0.2665, ,3e-04, ,0.4722, ,0.469,
 ,0.0755, ,0.0707, ,0.1411, ,4e-04, ,0.0622, ,0.0592,
 ,0.821, ,0.8165, ,1.0188, ,4e-04, ,0.6417, ,0.6387,
 ,0.103, ,0.0989, ,0.1829, ,4e-04, ,0.0852, ,0.0821,
 ,0.0103, ,0.0066, ,0.1428, ,4e-04, ,0.0067, ,0.0041,
 ,0.0148, ,0.0111, ,0.8258, ,4e-04, ,0.0108, ,0.0082,
 ,1.6468, ,1.641, ,0.7552, ,4e-04, ,1.1266, ,1.1234,
 ,0.1641, ,0.1599, ,0.3686, ,4e-04, ,0.1461, ,0.143,
 ,0.0448, ,0.041, ,0.7324, ,4e-04, ,0.0305, ,0.0277,
 ,0.0109, ,0.0074, ,0.6858, ,4e-04, ,0.0083, ,0.0058,
 ,0.0094, ,0.0061, ,0.226, ,4e-04, ,0.0067, ,0.0042,
 ,0.3727, ,0.3689, ,0.2923, ,4e-04, ,0.2918, ,0.2889,
 ,0.5329, ,0.5286, ,0.2673, ,5e-04, ,0.4701, ,0.4669,
 ,0.0676, ,0.0638, ,0.1418, ,4e-04, ,0.0626, ,0.0597,
 ,0.719, ,0.7152, ,1.057, ,4e-04, ,0.6447, ,0.6417,
 ,0.0863, ,0.0825, ,0.1426, ,5e-04, ,0.0845, ,0.0817,
 ,0.0086, ,0.0053, ,0.1399, ,4e-04, ,0.0065, ,0.0041,
 ,0.0127, ,0.0094, ,0.8052, ,4e-04, ,0.0102, ,0.0077,
 ,1.182, ,1.1779, ,0.7434, ,4e-04, ,1.1116, ,1.1084,
 ,0.1532, ,0.1491, ,0.2724, ,4e-04, ,0.1431, ,0.14,
 ,0.0402, ,0.0366, ,0.4981, ,4e-04, ,0.0288, ,0.0262,
 ,0.0103, ,0.0068, ,0.6894, ,4e-04, ,0.0082, ,0.0056,
 ,0.0086, ,0.0052, ,0.2366, ,4e-04, ,0.0066, ,0.0042,
 ,0.3333, ,0.3296, ,0.3041, ,4e-04, ,0.2837, ,0.2809,
 ,0.5114, ,0.5072, ,0.2899, ,4e-04, ,0.4719, ,0.4685,
 ,0.0665, ,0.0626, ,0.1411, ,4e-04, ,0.0639, ,0.0609,
 ,0.7045, ,0.7004, ,1.0018, ,4e-04, ,0.6473, ,0.6443,
 ,0.087, ,0.0832, ,0.1682, ,4e-04, ,0.0959, ,0.0927,
 ,0.0086, ,0.0049, ,0.1422, ,3e-04, ,0.0071, ,0.0046,
 ,0.0122, ,0.0089, ,0.7949, ,4e-04, ,0.0126, ,0.0093,
 ,1.1316, ,1.1273, ,0.7449, ,4e-04, ,1.2087, ,1.2051,
 ,0.1462, ,0.1421, ,0.2431, ,5e-04, ,0.1461, ,0.143,
 ,0.0385, ,0.035, ,0.4713, ,4e-04, ,0.0305, ,0.0278,
 ,0.0101, ,0.0066, ,0.6798, ,3e-04, ,0.0083, ,0.0058,
 ,0.0084, ,0.0051, ,0.2139, ,4e-04, ,0.0066, ,0.0041,
 ,0.3057, ,0.302, ,0.2885, ,4e-04, ,0.3011, ,0.2983,
 ,0.4926, ,0.4884, ,0.2507, ,4e-04, ,0.4699, ,0.4667,
 ,0.0635, ,0.0598, ,0.1408, ,4e-04, ,0.0607, ,0.0577,
 ,0.6842, ,0.6801, ,0.9989, ,3e-04, ,0.6804, ,0.6771,
 ,0.1114, ,0.1062, ,0.1856, ,4e-04, ,0.0881, ,0.0851,
 ,0.0096, ,0.0058, ,0.1405, ,4e-04, ,0.0066, ,0.0041,
 ,0.0135, ,0.01, ,0.8184, ,4e-04, ,0.0112, ,0.0087,
 ,1.1544, ,1.1499, ,1.0021, ,4e-04, ,1.119, ,1.1158,
 ,0.1519, ,0.1479, ,0.233, ,4e-04, ,0.1454, ,0.1423,
 ,0.0402, ,0.0366, ,0.5041, ,4e-04, ,0.0317, ,0.029,
 ,0.0108, ,0.0073, ,0.6312, ,4e-04, ,0.0081, ,0.0057,
 ,0.0088, ,0.0054, ,0.234, ,5e-04, ,0.0067, ,0.0042,
 ,0.3469, ,0.343, ,0.2974, ,4e-04, ,0.3045, ,0.3017,
 ,0.5063, ,0.502, ,0.2578, ,4e-04, ,0.48, ,0.4767,
 ,0.0653, ,0.0615, ,0.1417, ,4e-04, ,0.064, ,0.0611,
 ,0.657, ,0.6531, ,0.9788, ,3e-04, ,0.652, ,0.649,
 ,0.085, ,0.0811, ,0.1824, ,4e-04, ,0.0841, ,0.0813,
 ,0.0084, ,0.005, ,0.1399, ,4e-04, ,0.0064, ,0.004,
 ,0.0127, ,0.0089, ,0.7902, ,4e-04, ,0.0103, ,0.0078,
 ,1.15, ,1.1458, ,0.7223, ,4e-04, ,1.1239, ,1.1207,
 ,0.1472, ,0.1432, ,0.221, ,4e-04, ,0.1442, ,0.1412,
 ,0.037, ,0.0335, ,0.4652, ,4e-04, ,0.0336, ,0.0309,
 ,0.0109, ,0.0065, ,0.676, ,4e-04, ,0.008, ,0.0056,
 ,0.0111, ,0.0068, ,0.2245, ,5e-04, ,0.0065, ,0.004,
 ,0.3636, ,0.3596, ,0.3015, ,4e-04, ,0.2959, ,0.2931,
 ,0.5308, ,0.5264, ,0.2523, ,4e-04, ,0.5073, ,0.5038,
 ,0.0673, ,0.0634, ,0.1422, ,4e-04, ,0.1191, ,0.1159,
 ,0.653, ,0.6491, ,0.9634, ,3e-04, ,0.7096, ,0.7067,
 ,0.0831, ,0.0793, ,0.255, ,4e-04, ,0.0848, ,0.0819,
 ,0.0084, ,0.0051, ,0.1805, ,5e-04, ,0.0066, ,0.0041,
 ,0.0125, ,0.0092, ,0.6372, ,4e-04, ,0.0103, ,0.0078,
 ,1.1616, ,1.1574, ,0.6854, ,4e-04, ,1.3321, ,1.3289,
 ,0.145, ,0.1411, ,0.2247, ,4e-04, ,0.1448, ,0.1417,
 ,0.0359, ,0.0323, ,0.4772, ,4e-04, ,0.0292, ,0.0266,
 ,0.0103, ,0.0069, ,0.676, ,4e-04, ,0.0082, ,0.0057,
 ,0.0084, ,0.005, ,0.2277, ,4e-04, ,0.0065, ,0.0041,
 ,0.3221, ,0.3183, ,0.2898, ,5e-04, ,0.2971, ,0.2943,
 ,0.5329, ,0.5287, ,0.249, ,4e-04, ,0.4762, ,0.4728,
 ,0.0642, ,0.0604, ,0.1411, ,4e-04, ,0.0627, ,0.0597,
 ,0.6833, ,0.6725, ,0.9546, ,4e-04, ,0.6654, ,0.6624,
 ,0.0839, ,0.0799, ,0.1698, ,4e-04, ,0.0842, ,0.0813,
 ,0.0083, ,0.0049, ,0.1902, ,4e-04, ,0.0064, ,0.004,
 ,0.0119, ,0.0084, ,1.0192, ,6e-04, ,0.0107, ,0.0081,
 ,1.2009, ,1.1967, ,0.6281, ,4e-04, ,1.1215, ,1.1184,
 ,0.1456, ,0.1417, ,0.2052, ,4e-04, ,0.1451, ,0.1421,
 ,0.0354, ,0.0319, ,0.4423, ,4e-04, ,0.0295, ,0.0269,
 ,0.0102, ,0.0066, ,0.6733, ,4e-04, ,0.0081, ,0.0056,
 ,0.0085, ,0.0052, ,0.2156, ,4e-04, ,0.0067, ,0.0041,
 ,0.3244, ,0.3206, ,0.2739, ,3e-04, ,0.3045, ,0.3018,
 ,0.5081, ,0.5038, ,0.2457, ,4e-04, ,0.4717, ,0.4685,
 ,0.0656, ,0.0617, ,0.1421, ,4e-04, ,0.0619, ,0.059,
 ,0.7135, ,0.7096, ,0.9296, ,3e-04, ,0.6581, ,0.6551,
 ,0.0834, ,0.0796, ,0.1522, ,4e-04, ,0.0837, ,0.0808,
 ,0.0083, ,0.0049, ,0.1397, ,4e-04, ,0.0066, ,0.0041,
 ,0.0117, ,0.0082, ,0.7466, ,3e-04, ,0.0102, ,0.0076,
 ,1.2211, ,1.2169, ,0.6681, ,4e-04, ,1.1133, ,1.11,
 ,0.1485, ,0.1446, ,0.211, ,4e-04, ,0.1426, ,0.1395,
 ,0.0342, ,0.0307, ,0.4377, ,4e-04, ,0.0295, ,0.0269,
 ,0.0099, ,0.0066, ,0.6981, ,4e-04, ,0.0083, ,0.0058,
 ,0.0082, ,0.0049, ,0.2366, ,4e-04, ,0.0066, ,0.0042,
 ,0.3523, ,0.3482, ,0.2868, ,3e-04, ,0.2978, ,0.2949,
 ,0.4906, ,0.4863, ,0.2554, ,4e-04, ,0.507, ,0.5039,
 ,0.0645, ,0.0608, ,0.1427, ,4e-04, ,0.0632, ,0.0602,
 ,0.6687, ,0.6648, ,0.907, ,4e-04, ,0.6421, ,0.639,
 ,0.083, ,0.0792, ,0.1595, ,5e-04, ,0.083, ,0.0801,
 ,0.0079, ,0.0048, ,0.141, ,4e-04, ,0.0063, ,0.0039,
 ,0.0116, ,0.0083, ,0.736, ,4e-04, ,0.0105, ,0.008,
 ,1.1288, ,1.1247, ,0.6654, ,4e-04, ,1.1125, ,1.1093,
 ,0.1467, ,0.1428, ,0.1999, ,4e-04, ,0.1433, ,0.1403,
 ,0.0328, ,0.0293, ,0.427, ,4e-04, ,0.0287, ,0.026,
 ,0.0098, ,0.0064, ,0.7088, ,4e-04, ,0.0082, ,0.0056,
 ,0.0084, ,0.0052, ,0.249, ,4e-04, ,0.0068, ,0.0044,
 ,0.3436, ,0.3397, ,0.2859, ,4e-04, ,0.2888, ,0.2859,
 ,0.5356, ,0.5315, ,0.2859, ,4e-04, ,0.4821, ,0.4788,
 ,0.0657, ,0.0619, ,0.1435, ,4e-04, ,0.0628, ,0.0598,
 ,0.6487, ,0.6449, ,0.8461, ,3e-04, ,0.6462, ,0.6433,
 ,0.0827, ,0.0788, ,0.1852, ,4e-04, ,0.0842, ,0.0812,
 ,0.0081, ,0.0048, ,0.17, ,5e-04, ,0.0065, ,0.004,
 ,0.0117, ,0.0082, ,0.949, ,4e-04, ,0.0105, ,0.008,
 ,1.1353, ,1.1313, ,0.6556, ,4e-04, ,1.1255, ,1.1221,
 ,0.1469, ,0.1426, ,0.1909, ,4e-04, ,0.1464, ,0.1433,
 ,0.0338, ,0.0302, ,0.4248, ,4e-04, ,0.0296, ,0.027,
 ,0.0101, ,0.0067, ,0.7087, ,4e-04, ,0.0083, ,0.0058,
 ,0.0081, ,0.0048, ,0.2486, ,4e-04, ,0.0065, ,0.0041,
 ,0.3065, ,0.3028, ,0.2817, ,4e-04, ,0.3206, ,0.3175,
 ,0.4839, ,0.4797, ,0.2515, ,4e-04, ,0.4789, ,0.4757,
 ,0.0646, ,0.0608, ,0.1432, ,4e-04, ,0.0626, ,0.0596,
 ,0.6636, ,0.6459, ,0.8786, ,4e-04, ,0.6356, ,0.6326,
 ,0.1211, ,0.1126, ,0.1747, ,3e-04, ,0.0838, ,0.0809,
 ,0.0103, ,0.0062, ,0.1436, ,3e-04, ,0.0065, ,0.004,
 ,0.0125, ,0.0088, ,0.7252, ,3e-04, ,0.0106, ,0.0081,
 ,1.1428, ,1.1366, ,0.648, ,3e-04, ,1.1332, ,1.1299,
 ,0.1491, ,0.1451, ,0.1792, ,4e-04, ,0.1444, ,0.1414,
 ,0.0332, ,0.0296, ,0.4397, ,4e-04, ,0.0288, ,0.0261,
 ,0.0119, ,0.0064, ,0.7398, ,4e-04, ,0.0082, ,0.0057,
 ,0.0083, ,0.005, ,0.2415, ,4e-04, ,0.0067, ,0.0043,
 ,0.3165, ,0.3128, ,0.2877, ,4e-04, ,0.3039, ,0.3008,
 ,0.4912, ,0.4856, ,0.2879, ,4e-04, ,0.47, ,0.4668,
 ,0.0655, ,0.0617, ,0.1431, ,5e-04, ,0.0613, ,0.0584,
 ,0.6408, ,0.6368, ,0.8483, ,4e-04, ,0.64, ,0.637,
 ,0.0849, ,0.079, ,0.1661, ,4e-04, ,0.0825, ,0.0797,
 ,0.0079, ,0.0046, ,0.1404, ,4e-04, ,0.0065, ,0.004,
 ,0.0114, ,0.0081, ,0.7195, ,4e-04, ,0.0101, ,0.0074,
 ,1.1211, ,1.1157, ,0.6441, ,4e-04, ,1.1488, ,1.1457,
 ,0.1472, ,0.1432, ,0.1752, ,5e-04, ,0.1439, ,0.1409,
 ,0.0392, ,0.0345, ,0.423, ,4e-04, ,0.0284, ,0.0257,
 ,0.0203, ,0.016, ,0.7551, ,4e-04, ,0.0081, ,0.0056,
 ,0.0104, ,0.0062, ,0.1853, ,4e-04, ,0.0065, ,0.0041,
 ,0.341, ,0.3371, ,0.2861, ,4e-04, ,0.2895, ,0.2864,
 ,0.5096, ,0.5052, ,0.2449, ,4e-04, ,0.5349, ,0.5316,
 ,0.0661, ,0.0623, ,0.1417, ,5e-04, ,0.0788, ,0.0751,
 ,0.6635, ,0.6595, ,0.8261, ,3e-04, ,0.7131, ,0.7099,
 ,0.0844, ,0.0806, ,0.174, ,4e-04, ,0.0875, ,0.0845,
 ,0.0085, ,0.0052, ,0.1792, ,3e-04, ,0.0066, ,0.0041,
 ,0.0121, ,0.0086, ,0.9294, ,5e-04, ,0.0109, ,0.0083,
 ,1.202, ,1.1978, ,0.6617, ,4e-04, ,1.2453, ,1.2422,
 ,0.1475, ,0.1435, ,0.1437, ,4e-04, ,0.1455, ,0.1424,
 ,0.0347, ,0.0311, ,0.4113, ,4e-04, ,0.0309, ,0.0282,
 ,0.0097, ,0.0064, ,0.6875, ,4e-04, ,0.0083, ,0.0058,
 ,0.0082, ,0.0049, ,0.2125, ,4e-04, ,0.0068, ,0.0043,
 ,0.3214, ,0.3177, ,0.2857, ,4e-04, ,0.3145, ,0.3115,
 ,0.5645, ,0.5602, ,0.2505, ,4e-04, ,0.4795, ,0.4763,
 ,0.0656, ,0.0618, ,0.1415, ,4e-04, ,0.0638, ,0.0608,
 ,0.6721, ,0.6683, ,0.8297, ,4e-04, ,0.6565, ,0.6535,
 ,0.0839, ,0.08, ,0.1728, ,4e-04, ,0.0848, ,0.0818,
 ,0.0081, ,0.0048, ,0.1437, ,4e-04, ,0.0067, ,0.0043,
 ,0.0115, ,0.0081, ,0.7084, ,4e-04, ,0.0103, ,0.0078,
 ,1.2043, ,1.2003, ,0.6322, ,4e-04, ,1.1107, ,1.1075,
 ,0.147, ,0.1429, ,0.1619, ,4e-04, ,0.1436, ,0.1407,
 ,0.0331, ,0.0296, ,0.4252, ,4e-04, ,0.0303, ,0.0278,
 ,0.01, ,0.0066, ,0.6863, ,4e-04, ,0.0082, ,0.0057,
 ,0.0084, ,0.005, ,0.1991, ,4e-04, ,0.0066, ,0.0041,
 ,0.3167, ,0.3129, ,0.2752, ,4e-04, ,0.2928, ,0.2899,
 ,0.5212, ,0.5171, ,0.2459, ,4e-04, ,0.4744, ,0.4711,
 ,0.0714, ,0.0596, ,0.1418, ,4e-04, ,0.0644, ,0.0614,
 ,0.6938, ,0.6898, ,0.8423, ,4e-04, ,0.6371, ,0.6341,
 ,0.0849, ,0.0811, ,0.1664, ,4e-04, ,0.0846, ,0.0816,
 ,0.0079, ,0.0046, ,0.1408, ,4e-04, ,0.0063, ,0.0039,
 ,0.0119, ,0.0083, ,0.7051, ,4e-04, ,0.0101, ,0.0075,
 ,1.2606, ,1.2565, ,0.6315, ,4e-04, ,1.1085, ,1.1054,
 ,0.1484, ,0.1445, ,0.2037, ,5e-04, ,0.1434, ,0.1404,
 ,0.0336, ,0.0301, ,0.3731, ,5e-04, ,0.0284, ,0.0257,
 ,0.0098, ,0.0064, ,0.6569, ,4e-04, ,0.0083, ,0.0057,
 ,0.0084, ,0.0051, ,0.1681, ,4e-04, ,0.0065, ,0.0041,
 ,0.3314, ,0.3276, ,0.2835, ,4e-04, ,0.287, ,0.2842,
 ,0.5135, ,0.5093, ,0.2452, ,4e-04, ,0.476, ,0.4727,
 ,0.0655, ,0.0615, ,0.1431, ,4e-04, ,0.0609, ,0.0579,
 ,0.642, ,0.6381, ,0.8356, ,4e-04, ,0.6525, ,0.6496,
 ,0.0823, ,0.0787, ,0.172, ,4e-04, ,0.085, ,0.0818,
 ,0.0081, ,0.0048, ,0.1404, ,4e-04, ,0.0064, ,0.004,
 ,0.0118, ,0.0084, ,0.7746, ,4e-04, ,0.0101, ,0.0076,
 ,1.1449, ,1.1406, ,0.9022, ,5e-04, ,1.1318, ,1.1284,
 ,0.1474, ,0.1435, ,0.1533, ,4e-04, ,0.1452, ,0.1421,
 ,0.0332, ,0.0291, ,0.416, ,4e-04, ,0.0298, ,0.0272,
 ,0.0134, ,0.0089, ,0.6616, ,4e-04, ,0.0086, ,0.0062,
 ,0.0094, ,0.0057, ,0.1754, ,4e-04, ,0.0069, ,0.0044,
 ,0.3044, ,0.3005, ,0.299, ,3e-04, ,0.2991, ,0.2963,
 ,0.4866, ,0.4823, ,0.2461, ,4e-04, ,0.5107, ,0.5072,
 ,0.072, ,0.0681, ,0.1421, ,4e-04, ,0.0646, ,0.0617,
 ,0.6356, ,0.6317, ,0.8267, ,4e-04, ,0.6525, ,0.6495,
 ,0.0831, ,0.0794, ,0.173, ,4e-04, ,0.0837, ,0.0807,
 ,0.0082, ,0.0049, ,0.1417, ,4e-04, ,0.0068, ,0.0043,
 ,0.0124, ,0.0089, ,0.6925, ,3e-04, ,0.01, ,0.0075,
 ,1.1217, ,1.1176, ,0.6336, ,4e-04, ,1.1366, ,1.1334,
 ,0.1474, ,0.1435, ,0.1607, ,4e-04, ,0.1437, ,0.1406,
 ,0.0317, ,0.0282, ,0.4136, ,4e-04, ,0.0294, ,0.0268,
 ,0.01, ,0.0064, ,0.657, ,4e-04, ,0.0083, ,0.0058,
 ,0.0083, ,0.0049, ,0.1918, ,4e-04, ,0.0068, ,0.0043,
 ,0.2986, ,0.2948, ,0.2836, ,4e-04, ,0.296, ,0.2931,
 ,0.4748, ,0.4708, ,0.2526, ,4e-04, ,0.4684, ,0.4652,
 ,0.0626, ,0.0588, ,0.1462, ,4e-04, ,0.0626, ,0.0597,
 ,0.6365, ,0.6325, ,0.8613, ,4e-04, ,0.6494, ,0.6465,
 ,0.0815, ,0.0778, ,0.1567, ,4e-04, ,0.0834, ,0.0805,
 ,0.0079, ,0.0047, ,0.1422, ,4e-04, ,0.0064, ,0.004,
 ,0.0113, ,0.0079, ,0.7081, ,4e-04, ,0.0102, ,0.0077,
 ,1.1963, ,1.1922, ,0.7003, ,4e-04, ,1.1098, ,1.1065,
 ,0.1535, ,0.1493, ,0.1438, ,4e-04, ,0.1435, ,0.1405,
 ,0.0318, ,0.0282, ,0.3952, ,4e-04, ,0.0284, ,0.0256,
 ,0.0099, ,0.0064, ,0.6527, ,3e-04, ,0.0081, ,0.0057,
 ,0.0085, ,0.0052, ,0.1808, ,4e-04, ,0.0066, ,0.0042,
 ,0.3204, ,0.3168, ,0.2903, ,4e-04, ,0.2968, ,0.2938,
 ,0.489, ,0.4849, ,0.2555, ,4e-04, ,0.481, ,0.4776,
 ,0.0708, ,0.0601, ,0.1427, ,4e-04, ,0.0611, ,0.0581,
 ,0.6514, ,0.6475, ,0.89, ,4e-04, ,0.6494, ,0.6462,
 ,0.0841, ,0.0801, ,0.1442, ,4e-04, ,0.1284, ,0.1253,
 ,0.0082, ,0.0048, ,0.1402, ,4e-04, ,0.0066, ,0.0041,
 ,0.0125, ,0.0088, ,0.7103, ,4e-04, ,0.0102, ,0.0076,
 ,1.1518, ,1.1473, ,0.6787, ,4e-04, ,1.1644, ,1.1614,
 ,0.1471, ,0.1432, ,0.1575, ,5e-04, ,0.1454, ,0.1424,
 ,0.0321, ,0.0283, ,0.6954, ,4e-04, ,0.0294, ,0.0267,
 ,0.0099, ,0.0065, ,0.6428, ,3e-04, ,0.0083, ,0.0058,
 ,0.0082, ,0.0048, ,0.1683, ,4e-04, ,0.0083, ,0.0053,
 ,0.3042, ,0.3005, ,0.2944, ,4e-04, ,0.3741, ,0.3675,
 ,0.4917, ,0.4876, ,0.2536, ,4e-04, ,0.5879, ,0.5846,
 ,0.0628, ,0.059, ,0.1427, ,4e-04, ,0.0724, ,0.0692,
 ,0.6542, ,0.6504, ,0.9146, ,4e-04, ,0.7511, ,0.7477,
